what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1474040687941
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1474040688188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040699045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040700030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040705719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040705736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040706821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040707834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040712646
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1474040753618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040762747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040773733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040839898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474040844818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040847020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040856567
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1474040856657
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1474040856725
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1474040856960
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1474040856989
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1474040857042
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1474040857064
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1474040857077
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1474040857255
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1474040857268
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474040857278
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474040857581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474040861375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040867751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040885455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474040891923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040897021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040918729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474040924098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474040935080
