what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056049049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056092151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056106829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056171251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056217982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056299910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472056306205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056343400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056357652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056370500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056381664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472056387389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472056393022
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472056398853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056409477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056409509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056410422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056411234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056415511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056450981
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1472056451004
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472056451487
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472056460111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472056500470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472056502580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472056606145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056607518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472056610683
